행정동,사용월,포함역개수,하차승객수총합,와이파이수,구,인구밀도,면적,인구
서울특별시 성동구 행당2동,202401,1,211330,33,성동구,54085.71429,0.42,22716
서울특별시 성동구 행당2동,202402,1,191540,33,성동구,54085.71429,0.42,22716
서울특별시 성동구 행당2동,202403,1,216881,33,성동구,54085.71429,0.42,22716
서울특별시 성동구 행당2동,202404,1,214142,33,성동구,54085.71429,0.42,22716
서울특별시 성동구 행당2동,202405,1,216696,33,성동구,54085.71429,0.42,22716
서울특별시 성동구 행당2동,202406,1,202202,33,성동구,54085.71429,0.42,22716
서울특별시 성동구 행당2동,202407,1,213332,33,성동구,54085.71429,0.42,22716
서울특별시 성동구 행당2동,202408,1,198897,33,성동구,54085.71429,0.42,22716
서울특별시 성동구 행당2동,202409,1,191894,33,성동구,54085.71429,0.42,22716
서울특별시 성동구 행당2동,202410,1,213393,33,성동구,54085.71429,0.42,22716
서울특별시 성동구 행당2동,202411,1,215964,33,성동구,54085.71429,0.42,22716
서울특별시 성동구 행당2동,202412,1,215083,33,성동구,54085.71429,0.42,22716
서울특별시 성북구 길음1동,202401,1,591605,1,성북구,45197.46835,0.79,35706
서울특별시 성북구 길음1동,202402,1,537219,1,성북구,45197.46835,0.79,35706
서울특별시 성북구 길음1동,202403,1,673870,1,성북구,45197.46835,0.79,35706
서울특별시 성북구 길음1동,202404,1,665477,1,성북구,45197.46835,0.79,35706
서울특별시 성북구 길음1동,202405,1,680580,1,성북구,45197.46835,0.79,35706
서울특별시 성북구 길음1동,202406,1,608849,1,성북구,45197.46835,0.79,35706
서울특별시 성북구 길음1동,202407,1,608645,1,성북구,45197.46835,0.79,35706
서울특별시 성북구 길음1동,202408,1,562942,1,성북구,45197.46835,0.79,35706
서울특별시 성북구 길음1동,202409,1,597159,1,성북구,45197.46835,0.79,35706
서울특별시 성북구 길음1동,202410,1,657331,1,성북구,45197.46835,0.79,35706
서울특별시 성북구 길음1동,202411,1,665726,1,성북구,45197.46835,0.79,35706
서울특별시 성북구 길음1동,202412,1,643153,1,성북구,45197.46835,0.79,35706
서울특별시 성북구 동선동,202401,1,578231,1,성북구,21897.26027,0.73,15985
서울특별시 성북구 동선동,202402,1,542777,1,성북구,21897.26027,0.73,15985
서울특별시 성북구 동선동,202403,1,686583,1,성북구,21897.26027,0.73,15985
서울특별시 성북구 동선동,202404,1,663099,1,성북구,21897.26027,0.73,15985
서울특별시 성북구 동선동,202405,1,688114,1,성북구,21897.26027,0.73,15985
서울특별시 성북구 동선동,202406,1,620314,1,성북구,21897.26027,0.73,15985
서울특별시 성북구 동선동,202407,1,616027,1,성북구,21897.26027,0.73,15985
서울특별시 성북구 동선동,202408,1,590229,1,성북구,21897.26027,0.73,15985
서울특별시 성북구 동선동,202409,1,618215,1,성북구,21897.26027,0.73,15985
서울특별시 성북구 동선동,202410,1,669623,1,성북구,21897.26027,0.73,15985
서울특별시 성북구 동선동,202411,1,672483,1,성북구,21897.26027,0.73,15985
서울특별시 성북구 동선동,202412,1,669883,1,성북구,21897.26027,0.73,15985
서울특별시 성북구 보문동,202401,1,205685,1,성북구,29432.14286,0.56,16482
서울특별시 성북구 보문동,202402,1,188114,1,성북구,29432.14286,0.56,16482
서울특별시 성북구 보문동,202403,1,229781,1,성북구,29432.14286,0.56,16482
서울특별시 성북구 보문동,202404,1,227918,1,성북구,29432.14286,0.56,16482
서울특별시 성북구 보문동,202405,1,234640,1,성북구,29432.14286,0.56,16482
서울특별시 성북구 보문동,202406,1,210974,1,성북구,29432.14286,0.56,16482
서울특별시 성북구 보문동,202407,1,217306,1,성북구,29432.14286,0.56,16482
서울특별시 성북구 보문동,202408,1,200493,1,성북구,29432.14286,0.56,16482
서울특별시 성북구 보문동,202409,1,204541,1,성북구,29432.14286,0.56,16482
서울특별시 성북구 보문동,202410,1,228720,1,성북구,29432.14286,0.56,16482
서울특별시 성북구 보문동,202411,1,231472,1,성북구,29432.14286,0.56,16482
서울특별시 성북구 보문동,202412,1,227872,1,성북구,29432.14286,0.56,16482
서울특별시 성북구 석관동,202401,1,268497,5,성북구,19904.04624,1.73,34434
서울특별시 성북구 석관동,202402,1,244470,5,성북구,19904.04624,1.73,34434
서울특별시 성북구 석관동,202403,1,284405,5,성북구,19904.04624,1.73,34434
서울특별시 성북구 석관동,202404,1,277356,5,성북구,19904.04624,1.73,34434
서울특별시 성북구 석관동,202405,1,287622,5,성북구,19904.04624,1.73,34434
서울특별시 성북구 석관동,202406,1,267255,5,성북구,19904.04624,1.73,34434
서울특별시 성북구 석관동,202407,1,280344,5,성북구,19904.04624,1.73,34434
서울특별시 성북구 석관동,202408,1,262103,5,성북구,19904.04624,1.73,34434
서울특별시 성북구 석관동,202409,1,254560,5,성북구,19904.04624,1.73,34434
서울특별시 성북구 석관동,202410,1,282903,5,성북구,19904.04624,1.73,34434
서울특별시 성북구 석관동,202411,1,284041,5,성북구,19904.04624,1.73,34434
서울특별시 성북구 석관동,202412,1,281024,5,성북구,19904.04624,1.73,34434
서울특별시 성북구 성북동,202401,1,363099,5,성북구,5734.615385,2.86,16401
서울특별시 성북구 성북동,202402,1,337738,5,성북구,5734.615385,2.86,16401
서울특별시 성북구 성북동,202403,1,440213,5,성북구,5734.615385,2.86,16401
서울특별시 성북구 성북동,202404,1,449737,5,성북구,5734.615385,2.86,16401
서울특별시 성북구 성북동,202405,1,469765,5,성북구,5734.615385,2.86,16401
서울특별시 성북구 성북동,202406,1,404094,5,성북구,5734.615385,2.86,16401
서울특별시 성북구 성북동,202407,1,383096,5,성북구,5734.615385,2.86,16401
서울특별시 성북구 성북동,202408,1,354504,5,성북구,5734.615385,2.86,16401
서울특별시 성북구 성북동,202409,1,395325,5,성북구,5734.615385,2.86,16401
서울특별시 성북구 성북동,202410,1,443023,5,성북구,5734.615385,2.86,16401
서울특별시 성북구 성북동,202411,1,439881,5,성북구,5734.615385,2.86,16401
서울특별시 성북구 성북동,202412,1,419824,5,성북구,5734.615385,2.86,16401
서울특별시 성북구 안암동,202401,2,536035,3,성북구,13377.44361,1.33,17792
서울특별시 성북구 안암동,202402,2,497418,3,성북구,13377.44361,1.33,17792
서울특별시 성북구 안암동,202403,2,722246,3,성북구,13377.44361,1.33,17792
서울특별시 성북구 안암동,202404,2,692868,3,성북구,13377.44361,1.33,17792
서울특별시 성북구 안암동,202405,2,732029,3,성북구,13377.44361,1.33,17792
서울특별시 성북구 안암동,202406,2,600360,3,성북구,13377.44361,1.33,17792
서울특별시 성북구 안암동,202407,2,562562,3,성북구,13377.44361,1.33,17792
서울특별시 성북구 안암동,202408,2,514435,3,성북구,13377.44361,1.33,17792
서울특별시 성북구 안암동,202409,2,627436,3,성북구,13377.44361,1.33,17792
서울특별시 성북구 안암동,202410,2,668433,3,성북구,13377.44361,1.33,17792
서울특별시 성북구 안암동,202411,2,691890,3,성북구,13377.44361,1.33,17792
서울특별시 성북구 안암동,202412,2,631460,3,성북구,13377.44361,1.33,17792
서울특별시 성북구 월곡2동,202401,2,489535,8,성북구,14289.70588,1.36,19434
서울특별시 성북구 월곡2동,202402,2,446488,8,성북구,14289.70588,1.36,19434
서울특별시 성북구 월곡2동,202403,2,568925,8,성북구,14289.70588,1.36,19434
서울특별시 성북구 월곡2동,202404,2,558607,8,성북구,14289.70588,1.36,19434
서울특별시 성북구 월곡2동,202405,2,565464,8,성북구,14289.70588,1.36,19434
서울특별시 성북구 월곡2동,202406,2,503788,8,성북구,14289.70588,1.36,19434
서울특별시 성북구 월곡2동,202407,2,505135,8,성북구,14289.70588,1.36,19434
서울특별시 성북구 월곡2동,202408,2,472291,8,성북구,14289.70588,1.36,19434
서울특별시 성북구 월곡2동,202409,2,498582,8,성북구,14289.70588,1.36,19434
서울특별시 성북구 월곡2동,202410,2,547348,8,성북구,14289.70588,1.36,19434
서울특별시 성북구 월곡2동,202411,2,529260,8,성북구,14289.70588,1.36,19434
서울특별시 성북구 월곡2동,202412,2,511194,8,성북구,14289.70588,1.36,19434
서울특별시 성북구 정릉1동,202401,1,127562,3,성북구,40568.18182,0.44,17850
서울특별시 성북구 정릉1동,202402,1,117547,3,성북구,40568.18182,0.44,17850
서울특별시 성북구 정릉1동,202403,1,140121,3,성북구,40568.18182,0.44,17850
서울특별시 성북구 정릉1동,202404,1,135763,3,성북구,40568.18182,0.44,17850
서울특별시 성북구 정릉1동,202405,1,138916,3,성북구,40568.18182,0.44,17850
서울특별시 성북구 정릉1동,202406,1,127047,3,성북구,40568.18182,0.44,17850
서울특별시 성북구 정릉1동,202407,1,128841,3,성북구,40568.18182,0.44,17850
서울특별시 성북구 정릉1동,202408,1,116717,3,성북구,40568.18182,0.44,17850
서울특별시 성북구 정릉1동,202409,1,118320,3,성북구,40568.18182,0.44,17850
서울특별시 성북구 정릉1동,202410,1,133341,3,성북구,40568.18182,0.44,17850
서울특별시 성북구 정릉1동,202411,1,134185,3,성북구,40568.18182,0.44,17850
서울특별시 성북구 정릉1동,202412,1,132653,3,성북구,40568.18182,0.44,17850
서울특별시 성북구 정릉4동,202401,1,173666,3,성북구,7802.555911,3.13,24422
서울특별시 성북구 정릉4동,202402,1,158565,3,성북구,7802.555911,3.13,24422
서울특별시 성북구 정릉4동,202403,1,198083,3,성북구,7802.555911,3.13,24422
서울특별시 성북구 정릉4동,202404,1,193499,3,성북구,7802.555911,3.13,24422
서울특별시 성북구 정릉4동,202405,1,197346,3,성북구,7802.555911,3.13,24422
서울특별시 성북구 정릉4동,202406,1,174160,3,성북구,7802.555911,3.13,24422
서울특별시 성북구 정릉4동,202407,1,173941,3,성북구,7802.555911,3.13,24422
서울특별시 성북구 정릉4동,202408,1,159855,3,성북구,7802.555911,3.13,24422
서울특별시 성북구 정릉4동,202409,1,166317,3,성북구,7802.555911,3.13,24422
서울특별시 성북구 정릉4동,202410,1,184620,3,성북구,7802.555911,3.13,24422
서울특별시 성북구 정릉4동,202411,1,185403,3,성북구,7802.555911,3.13,24422
서울특별시 성북구 정릉4동,202412,1,177686,3,성북구,7802.555911,3.13,24422
서울특별시 송파구 가락1동,202401,2,533328,54,송파구,20635.8209,1.34,27652
서울특별시 송파구 가락1동,202402,2,481297,54,송파구,20635.8209,1.34,27652
서울특별시 송파구 가락1동,202403,2,545565,54,송파구,20635.8209,1.34,27652
서울특별시 송파구 가락1동,202404,2,535042,54,송파구,20635.8209,1.34,27652
서울특별시 송파구 가락1동,202405,2,545538,54,송파구,20635.8209,1.34,27652
서울특별시 송파구 가락1동,202406,2,513081,54,송파구,20635.8209,1.34,27652
서울특별시 송파구 가락1동,202407,2,541974,54,송파구,20635.8209,1.34,27652
서울특별시 송파구 가락1동,202408,2,500302,54,송파구,20635.8209,1.34,27652
서울특별시 송파구 가락1동,202409,2,488982,54,송파구,20635.8209,1.34,27652
서울특별시 송파구 가락1동,202410,2,543992,54,송파구,20635.8209,1.34,27652
서울특별시 송파구 가락1동,202411,2,562380,54,송파구,20635.8209,1.34,27652
서울특별시 송파구 가락1동,202412,2,574057,54,송파구,20635.8209,1.34,27652
서울특별시 송파구 가락2동,202401,1,219208,22,송파구,32251.04167,0.96,30961
서울특별시 송파구 가락2동,202402,1,194274,22,송파구,32251.04167,0.96,30961
서울특별시 송파구 가락2동,202403,1,219635,22,송파구,32251.04167,0.96,30961
서울특별시 송파구 가락2동,202404,1,217061,22,송파구,32251.04167,0.96,30961
서울특별시 송파구 가락2동,202405,1,216066,22,송파구,32251.04167,0.96,30961
서울특별시 송파구 가락2동,202406,1,206411,22,송파구,32251.04167,0.96,30961
서울특별시 송파구 가락2동,202407,1,228717,22,송파구,32251.04167,0.96,30961
서울특별시 송파구 가락2동,202408,1,208188,22,송파구,32251.04167,0.96,30961
서울특별시 송파구 가락2동,202409,1,195316,22,송파구,32251.04167,0.96,30961
서울특별시 송파구 가락2동,202410,1,215432,22,송파구,32251.04167,0.96,30961
서울특별시 송파구 가락2동,202411,1,217340,22,송파구,32251.04167,0.96,30961
서울특별시 송파구 가락2동,202412,1,218433,22,송파구,32251.04167,0.96,30961
서울특별시 송파구 거여1동,202401,1,283357,26,송파구,23370.58824,0.51,11919
서울특별시 송파구 거여1동,202402,1,253565,26,송파구,23370.58824,0.51,11919
서울특별시 송파구 거여1동,202403,1,296692,26,송파구,23370.58824,0.51,11919
서울특별시 송파구 거여1동,202404,1,295699,26,송파구,23370.58824,0.51,11919
서울특별시 송파구 거여1동,202405,1,299433,26,송파구,23370.58824,0.51,11919
서울특별시 송파구 거여1동,202406,1,278134,26,송파구,23370.58824,0.51,11919
서울특별시 송파구 거여1동,202407,1,291005,26,송파구,23370.58824,0.51,11919
서울특별시 송파구 거여1동,202408,1,268523,26,송파구,23370.58824,0.51,11919
서울특별시 송파구 거여1동,202409,1,262279,26,송파구,23370.58824,0.51,11919
서울특별시 송파구 거여1동,202410,1,292017,26,송파구,23370.58824,0.51,11919
서울특별시 송파구 거여1동,202411,1,295016,26,송파구,23370.58824,0.51,11919
서울특별시 송파구 거여1동,202412,1,293986,26,송파구,23370.58824,0.51,11919
서울특별시 송파구 마천1동,202401,1,198301,27,송파구,28125.86207,0.58,16313
서울특별시 송파구 마천1동,202402,1,179113,27,송파구,28125.86207,0.58,16313
서울특별시 송파구 마천1동,202403,1,210280,27,송파구,28125.86207,0.58,16313
서울특별시 송파구 마천1동,202404,1,209371,27,송파구,28125.86207,0.58,16313
서울특별시 송파구 마천1동,202405,1,211873,27,송파구,28125.86207,0.58,16313
서울특별시 송파구 마천1동,202406,1,197559,27,송파구,28125.86207,0.58,16313
서울특별시 송파구 마천1동,202407,1,202831,27,송파구,28125.86207,0.58,16313
서울특별시 송파구 마천1동,202408,1,187458,27,송파구,28125.86207,0.58,16313
서울특별시 송파구 마천1동,202409,1,185163,27,송파구,28125.86207,0.58,16313
서울특별시 송파구 마천1동,202410,1,207031,27,송파구,28125.86207,0.58,16313
서울특별시 송파구 마천1동,202411,1,205659,27,송파구,28125.86207,0.58,16313
서울특별시 송파구 마천1동,202412,1,199967,27,송파구,28125.86207,0.58,16313
서울특별시 송파구 문정2동,202401,2,868481,69,송파구,13143.18182,2.2,28915
서울특별시 송파구 문정2동,202402,2,771753,69,송파구,13143.18182,2.2,28915
서울특별시 송파구 문정2동,202403,2,883859,69,송파구,13143.18182,2.2,28915
